Dataset,Resample,Classifier,Accuracy,BalancedAccuracy,LogLoss,ROCAUC,F1
Herring,19,extra_trees,0.625,0.5870445344129555,0.6301136567180556,0.6705465587044535,0.45454545454545453
Herring,19,random_forest,0.65625,0.631578947368421,0.6303713632316401,0.6710526315789473,0.5416666666666666
Herring,19,ridge,0.59375,0.5364372469635628,14.642734189328845,0.5364372469635628,0.3157894736842105
Herring,20,extra_trees,0.625,0.5748987854251012,0.6196664160779353,0.6998987854251013,0.4
Herring,20,random_forest,0.59375,0.5425101214574899,0.6083088508672772,0.7191295546558705,0.35
Herring,20,ridge,0.640625,0.5759109311740891,12.953187936713977,0.5759109311740891,0.34285714285714286
Herring,21,extra_trees,0.640625,0.6244939271255061,0.6241676660098359,0.6882591093117408,0.5490196078431373
Herring,21,random_forest,0.578125,0.5475708502024291,0.6554806491597602,0.6351214574898785,0.425531914893617
Herring,21,ridge,0.546875,0.5030364372469636,16.33228044194371,0.5030364372469636,0.32558139534883723
Herring,22,extra_trees,0.6875,0.645748987854251,0.6133765059896376,0.7059716599190284,0.5238095238095238
Herring,22,random_forest,0.640625,0.5941295546558705,0.6118523557462172,0.7059716599190283,0.43902439024390244
Herring,22,ridge,0.59375,0.5668016194331984,14.642734189328845,0.5668016194331984,0.4583333333333333
Herring,23,extra_trees,0.546875,0.5091093117408907,0.7409984466277327,0.5030364372469636,0.35555555555555557
Herring,23,random_forest,0.578125,0.5232793522267206,0.6868274671639474,0.5566801619433199,0.3076923076923077
Herring,23,ridge,0.46875,0.4493927125506073,19.148190862968487,0.4493927125506073,0.34615384615384615
Herring,24,extra_trees,0.71875,0.708502024291498,0.6235770154849958,0.7069838056680162,0.6538461538461539
Herring,24,random_forest,0.6875,0.6761133603238867,0.6294749190344616,0.6882591093117408,0.6153846153846154
Herring,24,ridge,0.640625,0.5759109311740891,12.953187936713976,0.5759109311740891,0.34285714285714286
Herring,25,extra_trees,0.640625,0.6062753036437247,0.6075878062365769,0.6993927125506073,0.4888888888888889
Herring,25,random_forest,0.640625,0.5880566801619433,0.6155248822929074,0.6897773279352226,0.41025641025641024
Herring,25,ridge,0.609375,0.5556680161943319,14.079552105123886,0.5556680161943319,0.358974358974359
Herring,26,extra_trees,0.671875,0.6265182186234818,0.6504255983129149,0.6437246963562753,0.4878048780487805
Herring,26,random_forest,0.671875,0.6204453441295547,0.6536459157219398,0.6346153846153847,0.46153846153846156
Herring,26,ridge,0.625,0.5688259109311741,13.51637002091893,0.5688259109311741,0.3684210526315789
Herring,27,extra_trees,0.625,0.5809716599190283,0.6787406895982889,0.604757085020243,0.42857142857142855
Herring,27,random_forest,0.59375,0.5425101214574899,0.677659964890709,0.5860323886639677,0.35
Herring,27,ridge,0.578125,0.492914979757085,15.205916273533798,0.4929149797570851,0.06896551724137931
Herring,28,extra_trees,0.609375,0.5738866396761134,0.6900989927174392,0.5931174089068826,0.4444444444444444
Herring,28,random_forest,0.625,0.5688259109311741,0.6712826071121902,0.590080971659919,0.3684210526315789
Herring,28,ridge,0.515625,0.4888663967611336,17.458644610353623,0.48886639676113364,0.3673469387755102
Herring,29,extra_trees,0.640625,0.6062753036437247,0.5968437669225766,0.7282388663967612,0.4888888888888889
Herring,29,random_forest,0.65625,0.6133603238866396,0.6104789399453359,0.715080971659919,0.47619047619047616
Herring,29,ridge,0.59375,0.5607287449392713,14.642734189328845,0.5607287449392713,0.43478260869565216
HouseTwenty,0,extra_trees,0.9495798319327731,0.9510144927536232,0.22331615817447678,0.9827536231884058,0.9411764705882353
HouseTwenty,0,random_forest,0.9411764705882353,0.943768115942029,0.2579155248528398,0.9836231884057971,0.9320388349514563
HouseTwenty,0,ridge,0.9411764705882353,0.9465217391304348,2.1202149052421855,0.9465217391304349,0.9333333333333333
HouseTwenty,1,extra_trees,0.9327731092436975,0.9365217391304348,0.2323122745527581,0.9833333333333334,0.9230769230769231
HouseTwenty,1,random_forest,0.9243697478991597,0.9265217391304348,0.26400801825349496,0.9731884057971014,0.912621359223301
HouseTwenty,1,ridge,0.865546218487395,0.8785507246376811,4.846205497696424,0.8785507246376811,0.8571428571428571
HouseTwenty,2,extra_trees,0.865546218487395,0.8785507246376811,0.3025839412383066,0.966231884057971,0.8571428571428571
HouseTwenty,2,random_forest,0.865546218487395,0.8785507246376811,0.3113559820358494,0.9694202898550724,0.8571428571428571
HouseTwenty,2,ridge,0.8067226890756303,0.8195652173913044,6.966420402938609,0.8195652173913043,0.7964601769911505
HouseTwenty,3,extra_trees,0.957983193277311,0.9610144927536232,0.20409593658153927,0.9881159420289855,0.9514563106796117
HouseTwenty,3,random_forest,0.9663865546218487,0.9710144927536232,0.2662337647447981,0.9971014492753623,0.9615384615384616
HouseTwenty,3,ridge,0.8319327731092437,0.8468115942028985,6.05775687212053,0.8468115942028985,0.8245614035087719
HouseTwenty,4,extra_trees,0.9495798319327731,0.9482608695652174,0.19100064444861672,0.991159420289855,0.94
HouseTwenty,4,random_forest,0.9411764705882353,0.9410144927536231,0.28687667827486335,0.9821739130434781,0.9306930693069307
HouseTwenty,4,ridge,0.8235294117647058,0.8423188405797102,6.360644715726556,0.8423188405797101,0.8205128205128205
HouseTwenty,5,extra_trees,0.9663865546218487,0.9682608695652174,0.2348834929196705,0.9933333333333333,0.9607843137254902
HouseTwenty,5,random_forest,0.907563025210084,0.9120289855072463,0.2957027978516258,0.9666666666666667,0.8952380952380953
HouseTwenty,5,ridge,0.907563025210084,0.9010144927536232,3.331766279666291,0.9010144927536231,0.8865979381443299
HouseTwenty,6,extra_trees,0.9327731092436975,0.9255072463768116,0.20577932932791865,0.9815942028985508,0.9166666666666666
HouseTwenty,6,random_forest,0.9243697478991597,0.9210144927536232,0.2638006253749358,0.9644927536231884,0.9090909090909091
HouseTwenty,6,ridge,0.8403361344537815,0.851304347826087,5.754869028514503,0.851304347826087,0.8288288288288288
HouseTwenty,7,extra_trees,0.907563025210084,0.9147826086956521,0.23310597288795618,0.9847826086956522,0.897196261682243
HouseTwenty,7,random_forest,0.957983193277311,0.9582608695652174,0.2564972888051238,0.9843478260869565,0.9504950495049505
HouseTwenty,7,ridge,0.8151260504201681,0.8268115942028986,6.663532559332582,0.8268115942028985,0.8035714285714286
HouseTwenty,8,extra_trees,0.9495798319327731,0.953768115942029,0.2519760505169793,0.9936231884057971,0.9423076923076923
HouseTwenty,8,random_forest,0.9495798319327731,0.953768115942029,0.25102296665369495,0.9952173913043478,0.9423076923076923
HouseTwenty,8,ridge,0.9327731092436975,0.933768115942029,2.423102748848212,0.9337681159420289,0.9215686274509803
HouseTwenty,9,extra_trees,0.957983193277311,0.9582608695652174,0.20314971859924433,0.9907246376811594,0.9504950495049505
HouseTwenty,9,random_forest,0.957983193277311,0.9610144927536232,0.2526277646008066,0.9839130434782608,0.9514563106796117
HouseTwenty,9,ridge,0.9159663865546218,0.927536231884058,3.028878436060265,0.927536231884058,0.9090909090909091
HouseTwenty,10,extra_trees,0.9243697478991597,0.9155072463768116,0.22791843366396014,0.9815942028985507,0.9052631578947369
HouseTwenty,10,random_forest,0.9159663865546218,0.9055072463768116,0.27748028039989464,0.9782608695652174,0.8936170212765957
HouseTwenty,10,ridge,0.8907563025210085,0.883768115942029,3.9375419668783445,0.883768115942029,0.865979381443299
HouseTwenty,11,extra_trees,0.907563025210084,0.9147826086956521,0.2578269744592362,0.9753623188405798,0.897196261682243
HouseTwenty,11,random_forest,0.8907563025210085,0.8947826086956522,0.2921940207810479,0.9714492753623188,0.8761904761904762
HouseTwenty,11,ridge,0.865546218487395,0.8702898550724638,4.846205497696424,0.8702898550724637,0.8490566037735849
HouseTwenty,12,extra_trees,0.957983193277311,0.9610144927536232,0.21835353264335544,0.9869565217391304,0.9514563106796117
HouseTwenty,12,random_forest,0.9243697478991597,0.9320289855072463,0.2742694358665585,0.9831884057971014,0.9158878504672897
HouseTwenty,12,ridge,0.9327731092436975,0.933768115942029,2.423102748848212,0.9337681159420289,0.9215686274509803
HouseTwenty,13,extra_trees,0.957983193277311,0.9582608695652174,0.19202286440944238,0.9815942028985507,0.9504950495049505
HouseTwenty,13,random_forest,0.9411764705882353,0.9410144927536231,0.2465515597883108,0.9798550724637681,0.9306930693069307
HouseTwenty,13,ridge,0.8907563025210085,0.8947826086956522,3.937541966878344,0.8947826086956521,0.8761904761904762
HouseTwenty,14,extra_trees,0.9495798319327731,0.9510144927536232,0.2121850628222854,0.9843478260869565,0.9411764705882353
HouseTwenty,14,random_forest,0.9495798319327731,0.9510144927536232,0.26486288023162946,0.9828985507246377,0.9411764705882353
HouseTwenty,14,ridge,0.9159663865546218,0.9192753623188405,3.028878436060265,0.9192753623188405,0.9038461538461539
HouseTwenty,15,extra_trees,0.9663865546218487,0.9655072463768115,0.21875445081332415,0.9921739130434784,0.96
HouseTwenty,15,random_forest,0.9411764705882353,0.943768115942029,0.26472390213042707,0.9931884057971014,0.9320388349514563
HouseTwenty,15,ridge,0.8823529411764706,0.8902898550724637,4.240429810484371,0.8902898550724637,0.8703703703703703
HouseTwenty,16,extra_trees,0.9243697478991597,0.9182608695652175,0.24412470342454212,0.9795652173913043,0.9072164948453608
HouseTwenty,16,random_forest,0.8991596638655462,0.893768115942029,0.2886987746867578,0.9681159420289855,0.8775510204081632
HouseTwenty,16,ridge,0.8823529411764706,0.8792753623188405,4.240429810484371,0.8792753623188405,0.86
HouseTwenty,17,extra_trees,0.9411764705882353,0.9465217391304348,0.18774147877587644,0.9865217391304347,0.9333333333333333
HouseTwenty,17,random_forest,0.907563025210084,0.9120289855072463,0.2327161020662263,0.9847826086956522,0.8952380952380953
HouseTwenty,17,ridge,0.8991596638655462,0.8992753623188405,3.634654123272318,0.8992753623188405,0.8823529411764706
HouseTwenty,18,extra_trees,0.9327731092436975,0.9310144927536232,0.24373670161868302,0.9755072463768115,0.92
HouseTwenty,18,random_forest,0.9243697478991597,0.9210144927536232,0.2888567800889663,0.9643478260869566,0.9090909090909091
HouseTwenty,18,ridge,0.8991596638655462,0.9047826086956521,3.634654123272318,0.9047826086956521,0.8867924528301887
HouseTwenty,19,extra_trees,0.9411764705882353,0.943768115942029,0.210996305908955,0.9882608695652174,0.9320388349514563
HouseTwenty,19,random_forest,0.9495798319327731,0.953768115942029,0.2415914544005617,0.9875362318840579,0.9423076923076923
HouseTwenty,19,ridge,0.8991596638655462,0.907536231884058,3.634654123272318,0.9075362318840581,0.8888888888888888
HouseTwenty,20,extra_trees,0.8823529411764706,0.8902898550724637,0.3285317447243782,0.953768115942029,0.8703703703703703
HouseTwenty,20,random_forest,0.907563025210084,0.917536231884058,0.3129998107543075,0.9804347826086957,0.8990825688073395
HouseTwenty,20,ridge,0.7983193277310925,0.8123188405797102,7.269308246544636,0.8123188405797102,0.7894736842105263
HouseTwenty,21,extra_trees,0.957983193277311,0.9582608695652174,0.19309950977604123,0.9933333333333333,0.9504950495049505
HouseTwenty,21,random_forest,0.9663865546218487,0.9682608695652174,0.27843658579475744,0.9891304347826086,0.9607843137254902
HouseTwenty,21,ridge,0.8907563025210085,0.8892753623188405,3.9375419668783445,0.8892753623188405,0.8712871287128713
HouseTwenty,22,extra_trees,0.9747899159663865,0.9782608695652174,0.20870718456906093,0.9960869565217392,0.970873786407767
HouseTwenty,22,random_forest,0.957983193277311,0.9610144927536232,0.2631777840372206,0.9978260869565218,0.9514563106796117
HouseTwenty,22,ridge,0.8823529411764706,0.8875362318840581,4.240429810484371,0.887536231884058,0.8679245283018868
HouseTwenty,23,extra_trees,0.9327731092436975,0.9392753623188406,0.2362216744340269,0.9831884057971014,0.9245283018867925
HouseTwenty,23,random_forest,0.907563025210084,0.9120289855072463,0.24803590834419997,0.9791304347826086,0.8952380952380953
HouseTwenty,23,ridge,0.8067226890756303,0.8305797101449275,6.96642040293861,0.8305797101449275,0.8099173553719008
HouseTwenty,24,extra_trees,0.9243697478991597,0.9265217391304348,0.23523918045621492,0.9755072463768115,0.912621359223301
HouseTwenty,24,random_forest,0.8991596638655462,0.8992753623188405,0.29742104181063356,0.9652173913043479,0.8823529411764706
HouseTwenty,24,ridge,0.8907563025210085,0.9002898550724637,3.9375419668783445,0.9002898550724637,0.8807339449541285
HouseTwenty,25,extra_trees,0.957983193277311,0.9582608695652174,0.1996279783653041,0.9849275362318841,0.9504950495049505
HouseTwenty,25,random_forest,0.9495798319327731,0.9510144927536232,0.2590097536839865,0.9875362318840579,0.9411764705882353
HouseTwenty,25,ridge,0.8823529411764706,0.8847826086956522,4.240429810484371,0.8847826086956521,0.8653846153846154
HouseTwenty,26,extra_trees,0.8823529411764706,0.8765217391304347,0.23019770009954543,0.9743478260869565,0.8571428571428571
HouseTwenty,26,random_forest,0.907563025210084,0.8982608695652174,0.27876820552150733,0.9740579710144928,0.8842105263157894
HouseTwenty,26,ridge,0.8991596638655462,0.8965217391304348,3.6346541232723175,0.8965217391304348,0.88
HouseTwenty,27,extra_trees,0.9411764705882353,0.9355072463768116,0.22016733320783446,0.9852173913043478,0.9278350515463918
HouseTwenty,27,random_forest,0.9495798319327731,0.9455072463768116,0.27031706849905324,0.9831884057971014,0.9387755102040817
HouseTwenty,27,ridge,0.8487394957983193,0.8557971014492753,5.451981184908477,0.8557971014492753,0.8333333333333334
HouseTwenty,28,extra_trees,0.8151260504201681,0.8378260869565217,0.3482330671624639,0.967536231884058,0.8166666666666667
HouseTwenty,28,random_forest,0.7899159663865546,0.8160869565217391,0.3864880214476983,0.9692753623188406,0.7967479674796748
HouseTwenty,28,ridge,0.907563025210084,0.917536231884058,3.3317662796662915,0.917536231884058,0.8990825688073395
HouseTwenty,29,extra_trees,0.9411764705882353,0.9382608695652175,0.216074032542099,0.981304347826087,0.9292929292929293
HouseTwenty,29,random_forest,0.9411764705882353,0.943768115942029,0.24731531047140312,0.9823188405797102,0.9320388349514563
HouseTwenty,29,ridge,0.8991596638655462,0.8992753623188405,3.634654123272318,0.8992753623188405,0.8823529411764706
InlineSkate,0,extra_trees,0.5945454545454546,0.6189352965723136,1.0889120616846035,0.8869223039213798,0.6018113636206173
InlineSkate,0,random_forest,0.5454545454545454,0.5681687289339002,1.1996623455215971,0.8704133486850083,0.5457668633428167
InlineSkate,0,ridge,0.30727272727272725,0.3055086036198599,24.968421711370244,0.5913379543880527,0.3092799697242401
InlineSkate,1,extra_trees,0.5745454545454546,0.608516230714594,1.1087947330481926,0.8905331598430039,0.566426571920557
InlineSkate,1,random_forest,0.5381818181818182,0.5695803052263557,1.258352908584582,0.8707168311515086,0.5306204467055315
InlineSkate,1,ridge,0.38545454545454544,0.4117523326457689,22.150463355493816,0.6376966257000308,0.3842315385239251
InlineSkate,2,extra_trees,0.6618181818181819,0.6805235806694354,1.0148130881513697,0.9115453641167636,0.6586939477780933
InlineSkate,2,random_forest,0.5745454545454546,0.5766050479959962,1.1937226410956037,0.8822965090370846,0.5712666134416804
InlineSkate,2,ridge,0.3709090909090909,0.372360109383192,22.674734677517336,0.6317610758475464,0.36565738834473965
InlineSkate,3,extra_trees,0.649090909090909,0.6634091209561009,1.0141358604459372,0.9173635797390857,0.65297515546185
InlineSkate,3,random_forest,0.5327272727272727,0.538975218811257,1.1766667641659492,0.8822188830639268,0.5349693257192922
InlineSkate,3,ridge,0.3509090909090909,0.35384178515839,23.395607745299674,0.6168691689761123,0.3514497151375798
InlineSkate,4,extra_trees,0.5109090909090909,0.5113797712812616,1.2137411509765237,0.8656278065820588,0.5074965610628969
InlineSkate,4,random_forest,0.46,0.4628456209741524,1.3059232691320974,0.8526812303167964,0.45854738805067047
InlineSkate,4,ridge,0.3181818181818182,0.32537895365868746,24.575218219852605,0.597870678586153,0.3242396225991756
InlineSkate,5,extra_trees,0.5745454545454546,0.5917806744325536,1.432736249734271,0.9000443523154593,0.5660938677768194
InlineSkate,5,random_forest,0.5436363636363636,0.5598214518126445,1.1793978268856935,0.8866813610958711,0.5426427063010493
InlineSkate,5,ridge,0.32727272727272727,0.3463716675585528,24.247548643587905,0.6028102676459918,0.3191149305980328
InlineSkate,6,extra_trees,0.649090909090909,0.6633763273794046,0.9918477031292177,0.9210178077944463,0.6514123512428467
