Series length,Number of samples,Estimator,Run,Threads,Runtime
128,3000,moment_quant_approx_intervals,5,8,0.2097731659996498
128,3000,moment_quant_exact_intervals,6,8,0.1286500829992292
128,3000,moment_quant_exact_samples,0,8,0.14894637500037788
128,3000,moment_quant_approx_samples,4,8,0.10270849999869824
128,3000,moment_quant_exact_samples,4,8,0.1538015420010197
128,3000,moment_quant_exact_samples,2,8,0.1506955000004382
128,3000,moment_quant_approx_intervals,3,8,0.21103141700223205
128,3000,moment_quant_exact_samples,9,8,0.15004675000091083
128,10000,moment_quant_exact_intervals,0,8,0.516131749998749
128,10000,moment_quant_exact_intervals,5,8,0.48746954200032633
128,10000,moment_quant_approx_samples,1,8,0.3744573340009083
128,10000,moment_quant_approx_intervals,5,8,0.8647207499998331
128,10000,moment_quant_exact_samples,8,8,0.4865823750005802
128,10000,moment_quant_exact_samples,4,8,0.4634667079990322
128,10000,moment_quant_approx_samples,6,8,0.42777820900300867
128,10000,moment_quant_exact_samples,1,8,0.4673800000018673
128,10000,moment_quant_exact_intervals,3,8,0.47178079199875356
128,10000,moment_quant_exact_samples,6,8,0.4738582919999317
128,10000,moment_quant_exact_samples,2,8,0.48934374999953434
128,10000,moment_quant_exact_samples,9,8,0.46991983400221216
128,10000,moment_quant_approx_intervals,6,8,0.8695199579997279
128,10000,moment_quant_approx_intervals,4,8,0.8650431249989197
128,10000,moment_quant_exact_samples,5,8,0.4783997919985268
128,10000,moment_quant_exact_samples,0,8,0.48445791600170196
128,10000,moment_quant_approx_intervals,7,8,1.1293275829993945
128,10000,moment_quant_approx_samples,7,8,0.3617227909999201
128,10000,moment_quant_approx_samples,0,8,0.44534708300125203
128,10000,moment_quant_exact_intervals,8,8,0.4901589589971991
128,10000,moment_quant_exact_intervals,9,8,0.4960031250011525
128,10000,moment_quant_approx_samples,3,8,0.38685208300012164
128,10000,moment_quant_approx_intervals,1,8,1.1201736669972888
128,10000,moment_quant_approx_intervals,0,8,1.064599042001646
128,10000,moment_quant_approx_samples,2,8,0.39450291600223863
128,10000,moment_quant_approx_samples,4,8,0.3925684999994701
128,10000,moment_quant_approx_intervals,2,8,0.8637572080006066
128,10000,moment_quant_exact_intervals,7,8,0.4642286669986788
128,10000,moment_quant_exact_intervals,4,8,0.4921961250001914
128,10000,moment_quant_exact_intervals,1,8,0.5115235419980309
128,10000,moment_quant_exact_samples,7,8,0.46861529200032237
128,10000,moment_quant_approx_samples,9,8,0.37997070900019025
128,10000,moment_quant_approx_intervals,9,8,0.8648927089998324
128,10000,moment_quant_exact_intervals,2,8,0.4664550000015879
128,10000,moment_quant_exact_samples,3,8,0.4703789169980155
128,10000,moment_quant_approx_samples,5,8,0.403200790999108
128,10000,moment_quant_approx_samples,8,8,0.41853824999998324
128,10000,moment_quant_exact_intervals,6,8,0.48875058299745433
128,10000,moment_quant_approx_intervals,8,8,1.159750000002532
128,10000,moment_quant_approx_intervals,3,8,0.9382837500015739
192,1,moment_quant_exact_samples,9,8,0.0010561670023889747
192,1,moment_quant_approx_intervals,9,8,0.017604374999791617
192,1,moment_quant_approx_samples,7,8,0.013762374997895677
192,1,moment_quant_exact_intervals,8,8,0.007689707999816164
192,1,moment_quant_exact_samples,0,8,0.0009675419969426002
192,1,moment_quant_approx_samples,3,8,0.013732417002756847
192,1,moment_quant_exact_intervals,3,8,0.007719166002061684
192,1,moment_quant_exact_samples,3,8,0.0009286670028814115
192,1,moment_quant_approx_intervals,8,8,0.017444084001908777
192,1,moment_quant_exact_intervals,0,8,0.007618499999807682
192,1,moment_quant_exact_intervals,6,8,0.007582459002151154
192,1,moment_quant_exact_samples,5,8,0.0009488340001553297
192,1,moment_quant_exact_intervals,5,8,0.007582917001855094
192,1,moment_quant_approx_intervals,5,8,0.01747895800144761
192,1,moment_quant_approx_samples,1,8,0.013650416996824788
192,1,moment_quant_approx_intervals,7,8,0.01738587500221911
192,1,moment_quant_exact_intervals,9,8,0.007609917000081623
192,1,moment_quant_exact_samples,6,8,0.0009648749983171001
192,1,moment_quant_exact_samples,1,8,0.0009208749979734421
192,1,moment_quant_approx_intervals,2,8,0.017419125000742497
192,1,moment_quant_approx_samples,0,8,0.013740624999627471
192,1,moment_quant_approx_intervals,4,8,0.01740316699942923
192,1,moment_quant_approx_samples,2,8,0.013710040999285411
192,1,moment_quant_exact_samples,4,8,0.0009525419991405215
192,1,moment_quant_exact_samples,2,8,0.0010222079981758725
192,1,moment_quant_exact_intervals,1,8,0.00764770900059375
192,1,moment_quant_approx_samples,8,8,0.01362508300007903
192,1,moment_quant_approx_intervals,0,8,0.017487291999714216
192,1,moment_quant_exact_intervals,4,8,0.007611417000589427
192,1,moment_quant_approx_samples,6,8,0.013598125002317829
192,1,moment_quant_exact_intervals,2,8,0.007612417000927962
192,1,moment_quant_approx_intervals,1,8,0.01742050000029849
192,1,moment_quant_exact_intervals,7,8,0.007599250002385816
192,1,moment_quant_approx_intervals,6,8,0.01741391600080533
192,1,moment_quant_approx_samples,9,8,0.013586959001258947
192,1,moment_quant_exact_samples,7,8,0.0009586670021235477
192,1,moment_quant_exact_samples,8,8,0.0009907919993565883
192,1,moment_quant_approx_samples,5,8,0.013700209001399344
192,1,moment_quant_approx_samples,4,8,0.013527958002669038
192,1,moment_quant_approx_intervals,3,8,0.017442958000174258
192,2,moment_quant_exact_intervals,6,8,0.0077237500008777715
192,2,moment_quant_approx_intervals,6,8,0.017935249998117797
192,2,moment_quant_approx_intervals,3,8,0.01780091599721345
192,2,moment_quant_exact_samples,7,8,0.000993624998955056
192,2,moment_quant_exact_samples,2,8,0.000845792001200607
192,2,moment_quant_approx_intervals,5,8,0.01786162499774946
192,2,moment_quant_exact_intervals,0,8,0.007733916998404311
192,2,moment_quant_approx_samples,8,8,0.014240584001527168
192,2,moment_quant_approx_intervals,4,8,0.01783441600127844
192,2,moment_quant_exact_intervals,2,8,0.0076501250005094334
192,2,moment_quant_exact_intervals,1,8,0.007643540997378295
192,2,moment_quant_approx_samples,7,8,0.014161957999021979
192,2,moment_quant_approx_samples,0,8,0.014205832998413825
192,2,moment_quant_exact_samples,8,8,0.0010396249999757856
192,2,moment_quant_exact_intervals,8,8,0.007800667000992689
192,2,moment_quant_exact_samples,6,8,0.0010941660002572462
192,2,moment_quant_approx_samples,5,8,0.014059124998311745
192,2,moment_quant_approx_samples,6,8,0.013995290999446297
192,2,moment_quant_exact_intervals,9,8,0.00772770899857278
192,2,moment_quant_exact_samples,1,8,0.0009716249987832271
192,2,moment_quant_approx_samples,1,8,0.01425924999784911
192,2,moment_quant_approx_intervals,8,8,0.01794425000116462
192,2,moment_quant_approx_samples,2,8,0.01418112499959534
192,2,moment_quant_approx_intervals,7,8,0.017942458001925843
192,2,moment_quant_approx_samples,4,8,0.01414883300094516
192,2,moment_quant_exact_samples,5,8,0.0010009159996116068
192,2,moment_quant_approx_samples,3,8,0.014088666997849941
192,2,moment_quant_exact_intervals,3,8,0.007755499998893356
192,2,moment_quant_exact_samples,3,8,0.0009672499982116278
192,2,moment_quant_approx_intervals,0,8,0.017928707999089966
192,2,moment_quant_approx_intervals,1,8,0.01785566699982155
192,2,moment_quant_exact_intervals,5,8,0.007701041999098379
192,2,moment_quant_approx_intervals,9,8,0.017845667000074172
192,2,moment_quant_exact_samples,0,8,0.0009360410003864672
192,2,moment_quant_exact_samples,4,8,0.0009759999993548263
192,2,moment_quant_exact_intervals,7,8,0.007685333999688737
192,2,moment_quant_approx_samples,9,8,0.014101875000051223
192,2,moment_quant_exact_samples,9,8,0.0009377909991599154
192,2,moment_quant_approx_intervals,2,8,0.017878375001600944
192,2,moment_quant_exact_intervals,4,8,0.0077342079966911115
192,3,moment_quant_approx_intervals,8,8,0.01812354200228583
192,3,moment_quant_approx_samples,0,8,0.014313416999357287
192,3,moment_quant_approx_intervals,7,8,0.017968915999517776
192,3,moment_quant_approx_samples,9,8,0.014163374999043299
192,3,moment_quant_exact_samples,8,8,0.0010271659994032234
192,3,moment_quant_approx_intervals,6,8,0.018053959000098985
192,3,moment_quant_exact_samples,0,8,0.0010284169984515756
192,3,moment_quant_exact_intervals,1,8,0.007756000002700603
192,3,moment_quant_approx_samples,1,8,0.014190542002324946
192,3,moment_quant_exact_samples,6,8,0.0010651670017978176
192,3,moment_quant_approx_intervals,3,8,0.018037833000562387
192,3,moment_quant_exact_samples,4,8,0.0011185840012331028
192,3,moment_quant_approx_samples,6,8,0.014210790999641176
192,3,moment_quant_approx_intervals,5,8,0.018074999999953434
192,3,moment_quant_exact_intervals,5,8,0.007817207999323728
192,3,moment_quant_exact_intervals,4,8,0.007788625000102911
192,3,moment_quant_exact_samples,9,8,0.00113825000153156
192,3,moment_quant_approx_samples,2,8,0.014294832999439677
192,3,moment_quant_exact_samples,7,8,0.0010840420000022277
192,3,moment_quant_exact_intervals,9,8,0.007853458999306895
192,3,moment_quant_exact_intervals,8,8,0.007963083000504412
192,3,moment_quant_exact_intervals,6,8,0.007966916000441415
192,3,moment_quant_approx_samples,5,8,0.014824459001829382
192,3,moment_quant_approx_intervals,9,8,0.018282916000316618
192,3,moment_quant_exact_intervals,3,8,0.007787167000060435
192,3,moment_quant_exact_intervals,2,8,0.008031999997911043
192,3,moment_quant_exact_intervals,7,8,0.007701875001657754
192,3,moment_quant_exact_samples,1,8,0.0010934589990938548
192,3,moment_quant_approx_samples,4,8,0.01433299999916926
192,3,moment_quant_approx_samples,3,8,0.014179375000821892
192,3,moment_quant_approx_intervals,4,8,0.01809954200143693
192,3,moment_quant_exact_samples,2,8,0.001092458998755319
192,3,moment_quant_approx_samples,8,8,0.014403749999473803
192,3,moment_quant_approx_samples,7,8,0.014375832997757243
192,3,moment_quant_approx_intervals,1,8,0.018051125000056345
192,3,moment_quant_exact_samples,5,8,0.0010055419988930225
192,3,moment_quant_approx_intervals,0,8,0.01815520899981493
192,3,moment_quant_exact_samples,3,8,0.0010856659973796923
192,3,moment_quant_exact_intervals,0,8,0.007800167000823421
192,3,moment_quant_approx_intervals,2,8,0.018015583002124913
192,4,moment_quant_approx_intervals,0,8,0.01802937499815016
192,4,moment_quant_exact_samples,8,8,0.0011142080002173316
192,4,moment_quant_approx_intervals,7,8,0.018197583998698974
192,4,moment_quant_exact_samples,1,8,0.0009518329970887862
192,4,moment_quant_exact_intervals,8,8,0.007820916998753091
192,4,moment_quant_exact_samples,6,8,0.0010794580011861399
192,4,moment_quant_approx_intervals,5,8,0.01805416700153728
192,4,moment_quant_exact_samples,2,8,0.0010830410028574988
192,4,moment_quant_approx_samples,7,8,0.014205958999809809
192,4,moment_quant_approx_intervals,8,8,0.018057790999591816
192,4,moment_quant_approx_samples,5,8,0.014181874998030253
192,4,moment_quant_exact_intervals,2,8,0.007867582997278078
192,4,moment_quant_exact_samples,3,8,0.0009587499989720527
192,4,moment_quant_exact_samples,4,8,0.000965292001637863
192,4,moment_quant_exact_samples,5,8,0.0010191250003117602
192,4,moment_quant_exact_intervals,3,8,0.00784041700171656
192,4,moment_quant_exact_samples,7,8,0.0010065409987873863
192,4,moment_quant_exact_intervals,7,8,0.00782995799818309
192,4,moment_quant_exact_intervals,0,8,0.0077840419980930164
192,4,moment_quant_approx_samples,1,8,0.014265875001001405
192,4,moment_quant_exact_intervals,9,8,0.007822541996574728
192,4,moment_quant_approx_samples,6,8,0.014202500002284069
192,4,moment_quant_exact_intervals,6,8,0.007797750000463566
192,4,moment_quant_approx_intervals,3,8,0.018027583999355556
192,4,moment_quant_exact_intervals,5,8,0.007789499999489635
192,4,moment_quant_approx_samples,8,8,0.014280667001003167
192,4,moment_quant_approx_intervals,4,8,0.018120875000022352
192,4,moment_quant_approx_samples,4,8,0.014483082999504404
192,4,moment_quant_exact_samples,9,8,0.001044292002916336
192,4,moment_quant_exact_intervals,1,8,0.007869500001106644
192,4,moment_quant_approx_intervals,6,8,0.018100041001162026
192,4,moment_quant_approx_samples,2,8,0.014328249999380205
192,4,moment_quant_approx_intervals,1,8,0.018089459001203068
192,4,moment_quant_approx_samples,9,8,0.014280125000368571
192,4,moment_quant_exact_samples,0,8,0.0010500419994059484
192,4,moment_quant_approx_samples,0,8,0.014264958001149353
192,4,moment_quant_approx_intervals,2,8,0.01818812499914202
192,4,moment_quant_approx_samples,3,8,0.014294374999735737
192,4,moment_quant_exact_intervals,4,8,0.007828999998309882
192,4,moment_quant_approx_intervals,9,8,0.018130624997866107
192,8,moment_quant_exact_intervals,6,8,0.008262416999059496
192,8,moment_quant_approx_intervals,6,8,0.018386250001640292
192,8,moment_quant_approx_samples,0,8,0.014613666000514058
192,8,moment_quant_exact_intervals,1,8,0.008206250000512227
192,8,moment_quant_exact_samples,5,8,0.0024686249998921994
192,8,moment_quant_exact_intervals,9,8,0.008137790999171557
192,8,moment_quant_approx_samples,3,8,0.014337249998789048
192,8,moment_quant_approx_intervals,9,8,0.0184384999993199
192,8,moment_quant_approx_samples,6,8,0.014427124999201624
192,8,moment_quant_exact_intervals,7,8,0.008228958999097813
192,8,moment_quant_exact_intervals,3,8,0.008124625001073582
192,8,moment_quant_exact_samples,0,8,0.0012939999978698324
192,8,moment_quant_approx_intervals,4,8,0.018430625001201406
192,8,moment_quant_approx_samples,8,8,0.014456208002229687
192,8,moment_quant_approx_samples,2,8,0.0144482079995214
192,8,moment_quant_approx_intervals,7,8,0.0184019169973908
192,8,moment_quant_approx_samples,1,8,0.014425083998503396
192,8,moment_quant_approx_samples,4,8,0.014473457998974482
192,8,moment_quant_exact_intervals,0,8,0.008133416002237936
192,8,moment_quant_exact_samples,4,8,0.0012823329998354893
192,8,moment_quant_approx_intervals,8,8,0.018440458999975817
192,8,moment_quant_approx_samples,9,8,0.014495958002953557
192,8,moment_quant_exact_intervals,5,8,0.008159625002008397
192,8,moment_quant_approx_intervals,3,8,0.018437083999742754
192,8,moment_quant_approx_intervals,1,8,0.018362874998274492
192,8,moment_quant_approx_intervals,5,8,0.018366125001193723
192,8,moment_quant_approx_intervals,2,8,0.018300666997674853
192,8,moment_quant_approx_samples,5,8,0.014351207999425242
192,8,moment_quant_exact_samples,2,8,0.0023962079976627138
192,8,moment_quant_exact_samples,6,8,0.0012320000023464672
192,8,moment_quant_exact_samples,7,8,0.001253250000445405
192,8,moment_quant_exact_intervals,2,8,0.008202499997423729
192,8,moment_quant_exact_samples,8,8,0.0020166249996691477
192,8,moment_quant_exact_samples,1,8,0.0012468340028135572
192,8,moment_quant_exact_intervals,4,8,0.00816066599873011
192,8,moment_quant_approx_intervals,0,8,0.01833670799896936
192,8,moment_quant_exact_samples,3,8,0.0012827090031350963
192,8,moment_quant_approx_samples,7,8,0.014480457997706253
192,8,moment_quant_exact_intervals,8,8,0.008165416998963337
192,8,moment_quant_exact_samples,9,8,0.0012279169968678616
192,10,moment_quant_approx_intervals,0,8,0.018967042000440415
192,10,moment_quant_exact_intervals,3,8,0.008288916000310564
192,10,moment_quant_exact_samples,6,8,0.0015405410013045184
192,10,moment_quant_exact_intervals,5,8,0.008276667002064642
192,10,moment_quant_approx_intervals,2,8,0.01846795800156542
192,10,moment_quant_exact_samples,2,8,0.0013772500024060719
192,10,moment_quant_approx_samples,9,8,0.014527834002365125
192,10,moment_quant_approx_intervals,9,8,0.018476165998436045
192,10,moment_quant_approx_intervals,1,8,0.01838566700098454
192,10,moment_quant_approx_samples,5,8,0.014468458000919782
192,10,moment_quant_exact_intervals,0,8,0.008309000000735978
192,10,moment_quant_approx_intervals,7,8,0.018622125000547385
192,10,moment_quant_exact_samples,7,8,0.0013421250005194452
192,10,moment_quant_approx_intervals,5,8,0.0185447080002632
192,10,moment_quant_approx_samples,0,8,0.014452874998823972
192,10,moment_quant_exact_intervals,7,8,0.008310875000461238
192,10,moment_quant_exact_samples,1,8,0.0024636249981995206
192,10,moment_quant_exact_samples,9,8,0.0014466659995377995
192,10,moment_quant_exact_intervals,8,8,0.008326791998115368
192,10,moment_quant_approx_samples,2,8,0.014671957997052232
192,10,moment_quant_exact_intervals,6,8,0.008320875000208616
192,10,moment_quant_approx_samples,7,8,0.014405582998733735
192,10,moment_quant_approx_samples,8,8,0.014433833002840402
192,10,moment_quant_approx_intervals,8,8,0.018436125003063353
192,10,moment_quant_approx_intervals,4,8,0.01837116699971375
192,10,moment_quant_exact_samples,5,8,0.0023976249976840336
192,10,moment_quant_exact_samples,0,8,0.0014624169998569414
192,10,moment_quant_exact_intervals,2,8,0.008350042000529356
192,10,moment_quant_exact_intervals,1,8,0.008241208000981715
